@relation 'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute 'CO2 0' numeric
@attribute 'm33.0335 0' numeric
@attribute 'm33.0335 4' numeric
@attribute 'm33.0335 5' numeric
@attribute 'm34.0372 4' numeric
@attribute 'm35.0385 4' numeric
@attribute 'm43.0178 0' numeric
@attribute 'm45.0335 0' numeric
@attribute 'm45.0335 2' numeric
@attribute 'm47.0491 0' numeric
@attribute 'm47.0491 2' numeric
@attribute 'm47.0491 3' numeric
@attribute 'm48.0071 5' numeric
@attribute 'm59.9293 0' numeric
@attribute 'm63.0263 2' numeric
@attribute 'm63.0457 1' numeric
@attribute 'm64.9278 6' numeric
@attribute 'm65.0603 3' numeric
@attribute 'm71.0157 8' numeric
@attribute 'm71.0855 1' numeric
@attribute 'm72.9853 3' numeric
@attribute 'm84.0920 6' numeric
@attribute 'm84.0920 7' numeric
@attribute 'm89.0271 0' numeric
@attribute 'm89.0271 2' numeric
@attribute 'm89.0271 3' numeric
@attribute 'm89.0597 2' numeric
@attribute 'm89.0597 3' numeric
@attribute 'm95.0158 0' numeric
@attribute 'm97.0296 3' numeric
@attribute 'm97.1012 1' numeric
@attribute 'm99.0440 4' numeric
@attribute 'm100.9380 9' numeric
@attribute 'm105.0342 0' numeric
@attribute 'm111.0800 0' numeric
@attribute 'm111.0800 1' numeric
@attribute 'm113.1425 2' numeric
@attribute 'm120.9533 0' numeric
@attribute 'm120.9533 1' numeric
@attribute 'm120.9533 2' numeric
@attribute 'm120.9533 3' numeric
@attribute 'm120.9533 6' numeric
@attribute 'm136.1310 1' numeric
@attribute 'm148.9709 6' numeric
@attribute 'm148.9709 7' numeric
@attribute 'm149.1000 8' numeric
@attribute 'm149.1000 9' numeric
@attribute 'm153.1274 0' numeric
@attribute target {0,1}

@data
1176.51,102.986,102.789,103.677,1.28547,0.669809,52.0085,56.9591,59.0463,58.0201,59.2986,58.8116,0.729716,0.074021,1.48703,1.17123,0.172787,1.06952,0.164874,3.0854,0.250472,0.434008,0.363829,0.486083,0.797903,0.538884,1.91071,2.06181,0.773617,1.74746,1.55813,0.602241,0.108607,0.414983,0.359256,0.5859,0.235721,0.197583,0.097209,0.077279,0.099185,0.143566,0.191434,0.501874,0.510842,0.341552,0.279048,0.329055,0
1179.62,102.431,103.677,102.942,1.33633,0.613119,52.4506,58.4828,57.9053,59.0114,58.8116,61.9914,0.424902,0.049818,1.45476,0.983487,0.129238,0.964833,0.099232,2.276,0.412312,0.363829,0.465466,0.623646,0.538884,0.574014,2.06181,2.21681,0.645161,1.60786,1.63894,0.460673,0.172647,0.422169,0.5859,0.477001,0.233383,0.097209,0.077279,0.099185,0.109159,0.128827,0.251514,0.510842,0.495392,0.279048,0.339162,0.45521,0
1181.47,106.618,102.942,106.563,1.40166,0.900936,52.3807,59.0463,57.8403,59.2986,61.9914,61.8162,0.493951,0.046369,1.50809,1.11203,0.172361,0.912907,0.030209,3.11108,0.382939,0.465466,0.501147,0.797903,0.574014,0.498845,2.21681,2.34538,0.526138,2.13224,1.44911,0.538339,0.215436,0.220867,0.477001,0.401827,0.14389,0.077279,0.099185,0.109159,0.173829,0.116986,0.199762,0.495392,0.371515,0.339162,0.328269,0.243643,0
1183.85,104.087,106.563,102.374,1.48997,0.832508,52.5004,57.9053,59.4695,58.8116,61.8162,63.1603,0.491848,0.003298,1.40505,0.907094,0.087417,0.968759,0.279015,2.58038,0.180002,0.501147,0.550892,0.538884,0.498845,0.476568,2.34538,2.17322,0.499097,1.84423,1.42185,0.467768,0.182445,0.338511,0.401827,0.520267,0.164258,0.099185,0.109159,0.173829,0.143566,0.095786,0.159768,0.371515,0.461699,0.328269,0.427696,0.351803,0
1185.26,102.789,102.374,103.576,1.34824,0.944381,54.0209,57.8403,57.9812,61.9914,63.1603,66.7879,0.418176,0.201915,1.61847,0.911075,0.224006,1.08657,0.08689,2.80195,0.201483,0.550892,0.596733,0.574014,0.476568,0.467615,2.17322,2.5378,0.654784,1.60152,1.43645,0.349196,0.132119,0.287954,0.520267,0.329538,0.210782,0.109159,0.173829,0.143566,0.128827,0.057818,0.145267,0.461699,0.459627,0.427696,0.327721,0.309449,0
1185.71,103.677,103.576,102.74,1.27578,0.519561,52.8618,59.4695,59.8595,61.8162,66.7879,66.9116,0.441393,0.04662,1.19947,0.742644,0.196092,0.972266,0.05315,2.6607,0.282622,0.596733,0.558123,0.498845,0.467615,0.356376,2.5378,1.99745,0.777774,1.76259,1.52276,0.469047,0.235374,0.298468,0.329538,0.422978,0.183069,0.173829,0.143566,0.128827,0.116986,0.136638,0.157349,0.459627,0.561573,0.327721,0.258268,0.388934,0
1183.58,102.942,102.74,104.233,1.60713,0.82933,54.3527,57.9812,58.6037,63.1603,66.9116,66.9037,0.610279,-0.007655,1.30914,1.16594,0.200197,1.22874,0.068001,2.59915,0.358626,0.558123,0.611955,0.476568,0.356376,0.59141,1.99745,2.25843,0.790152,1.93975,1.60203,0.521928,0.258737,0.440546,0.422978,0.456225,0.194676,0.143566,0.128827,0.116986,0.095786,0.09265,0.198399,0.561573,0.464001,0.258268,0.299833,0.351369,0
1182.08,106.563,104.233,104.67,1.37748,0.606161,53.0848,59.8595,58.4737,66.7879,66.9037,62.971,0.376672,0.004804,1.7003,1.06611,0.097806,1.0618,0.002897,2.32572,0.217842,0.611955,0.469211,0.467615,0.59141,0.593451,2.25843,2.18349,0.578982,1.70299,1.45507,0.533525,0.227972,0.363604,0.456225,0.43938,0.16794,0.128827,0.116986,0.095786,0.057818,0.113554,0.229215,0.464001,0.550461,0.299833,0.234896,0.455379,0
1183.59,102.374,104.67,104.065,1.28402,0.621073,52.1556,58.6037,58.6181,66.9116,62.971,61.5046,0.407805,0.060552,1.46033,0.77694,0.142653,1.26579,0.031804,2.52538,0.322132,0.469211,0.559359,0.356376,0.593451,0.630601,2.18349,2.16419,0.79338,1.91638,1.4489,0.567973,0.205106,0.334809,0.43938,0.50202,0.171336,0.116986,0.095786,0.057818,0.136638,0.140881,0.159775,0.550461,0.491076,0.234896,0.393069,0.400278,0
1183.39,103.576,104.065,103.548,1.16978,0.730622,54.0775,58.4737,58.1611,66.9037,61.5046,62.0356,0.410771,0.192233,1.30637,0.881961,0.081877,1.16779,0.217516,3.17063,0.390998,0.559359,0.536214,0.59141,0.630601,0.527711,2.16419,2.35434,0.891881,1.42901,1.37308,0.502636,0.235644,0.383175,0.50202,0.333054,0.197734,0.095786,0.057818,0.136638,0.09265,0.038676,0.257962,0.491076,0.607671,0.393069,0.290873,0.446433,0
1184.81,102.74,103.548,102.926,1.19701,0.552103,53.995,58.6181,59.5777,62.971,62.0356,57.5948,0.342439,0.128214,1.64635,0.962702,0.111699,0.901616,0.076214,3.01999,0.208217,0.536214,0.563839,0.593451,0.527711,0.561434,2.35434,2.37588,0.75352,1.85395,1.40215,0.574935,0.204724,0.417423,0.333054,0.364574,0.163654,0.057818,0.136638,0.09265,0.113554,0.063123,0.179223,0.607671,0.622761,0.290873,0.25426,0.544241,0
1186.68,104.233,102.926,103.781,1.33208,0.758434,53.2938,58.1611,56.3923,61.5046,57.5948,58.5094,0.440639,0.140909,1.28035,1.02396,0.05263,0.959388,0.160701,2.30893,0.233381,0.563839,0.438192,0.630601,0.561434,0.599908,2.37588,2.13367,0.619627,1.86083,1.41201,0.464505,0.205355,0.349813,0.364574,0.51193,0.21379,0.136638,0.09265,0.113554,0.140881,0.138281,0.240666,0.622761,0.564275,0.25426,0.23817,0.401523,0
1187.93,104.67,103.781,102.694,1.26744,0.703174,52.615,59.5777,58.0576,62.0356,58.5094,56.392,0.554378,0.153014,1.45837,0.767499,0.14313,0.777702,0.187876,2.63838,0.21245,0.438192,0.469733,0.527711,0.599908,0.324661,2.13367,2.13968,0.555382,1.55254,1.77071,0.507903,0.185122,0.451713,0.51193,0.466314,0.198648,0.09265,0.113554,0.140881,0.038676,0.108547,0.223482,0.564275,0.672131,0.23817,0.295865,0.296751,0
1189.28,104.065,102.694,102.447,1.39556,0.808538,53.681,56.3923,57.0871,57.5948,56.392,54.9926,0.40935,0.112112,1.44498,0.766769,0.080745,0.840285,0.016012,2.75347,0.151024,0.469733,0.361225,0.561434,0.324661,0.393323,2.13968,2.04544,1.05173,1.65561,1.57155,0.417561,0.149495,0.417402,0.466314,0.313229,0.161852,0.113554,0.140881,0.038676,0.063123,0.09396,0.239034,0.672131,0.449282,0.295865,0.394497,0.352797,0
1195.04,103.548,102.447,105.485,1.57056,0.548961,51.8,58.0576,57.375,58.5094,54.9926,56.1777,0.471803,0.023071,1.62067,0.755121,0.08093,0.831272,0.095327,2.64655,0.207446,0.361225,0.67893,0.599908,0.393323,0.611239,2.04544,2.4471,0.851678,1.84141,1.58011,0.437487,0.169164,0.367281,0.313229,0.426729,0.150506,0.140881,0.038676,0.063123,0.138281,0.149299,0.218406,0.449282,0.507285,0.394497,0.332597,0.354216,0
1197.59,102.926,105.485,102.903,1.49925,0.889813,53.3756,57.0871,57.1136,56.392,56.1777,54.8026,0.286687,0.070469,1.41362,0.957288,0.104728,0.873779,0.094595,2.5662,0.126243,0.67893,0.38126,0.324661,0.611239,0.396938,2.4471,2.30927,0.581936,1.7882,1.44938,0.422496,0.140725,0.360589,0.426729,0.455595,0.184218,0.038676,0.063123,0.138281,0.108547,0.120721,0.216851,0.507285,0.467553,0.332597,0.330707,0.503648,0
1198.48,103.781,102.903,102.113,1.14094,0.500103,52.7191,57.375,57.185,54.9926,54.8026,54.9042,0.542506,0.108046,1.48051,0.905553,0.191137,0.902338,0.137728,2.55296,0.09659,0.38126,0.487412,0.393323,0.396938,0.560169,2.30927,2.28832,1.01464,1.56515,1.4803,0.542589,0.08774,0.281758,0.455595,0.510987,0.250692,0.063123,0.138281,0.108547,0.09396,0.058087,0.234083,0.467553,0.514147,0.330707,0.303611,0.39035,0
1198.32,102.694,102.113,105.621,1.68273,0.697257,53.6055,57.1136,56.4038,56.1777,54.9042,54.2675,0.305464,0.102518,1.07157,0.912145,0.066754,0.835831,0.178923,2.5637,0.302743,0.487412,0.570074,0.611239,0.560169,0.581237,2.28832,2.51906,0.844771,1.75231,1.36384,0.502653,0.23717,0.476419,0.510987,0.378633,0.238301,0.138281,0.108547,0.09396,0.149299,0.172211,0.140421,0.514147,0.461333,0.303611,0.302989,0.355143,0
1199.08,102.447,105.621,104.877,1.777,0.808182,53.752,57.185,56.5218,54.8026,54.2675,53.223,0.448706,0.025213,1.30299,0.941631,0.083907,0.806402,0.062643,2.60078,0.424696,0.570074,0.40611,0.396938,0.581237,0.582372,2.51906,2.22015,0.822622,2.04128,1.74457,0.477436,0.168447,0.378742,0.378633,0.376407,0.232449,0.108547,0.09396,0.149299,0.120721,0.072434,0.192233,0.461333,0.36069,0.302989,0.303419,0.335385,0
1202.67,105.485,104.877,102.795,1.08453,0.674614,51.7356,56.4038,55.8738,54.9042,53.223,54.8744,0.400314,0.150244,1.44096,1.24917,0.184088,0.943426,0.057916,2.6601,0.251266,0.40611,0.538946,0.560169,0.582372,0.535998,2.22015,2.41589,0.733861,1.91257,1.53728,0.465973,0.256523,0.299056,0.376407,0.38004,0.223952,0.09396,0.149299,0.120721,0.058087,0.07384,0.213963,0.36069,0.559487,0.303419,0.246773,0.279662,0
1205.59,102.903,102.795,103.021,2.01253,0.620933,52.226,56.5218,57.5613,54.2675,54.8744,54.7039,0.333022,0.229977,1.38078,1.01234,0.152246,0.663789,-0.008283,2.40925,0.186508,0.538946,0.545307,0.581237,0.535998,0.60707,2.41589,1.99464,0.829984,1.86468,1.47874,0.537899,0.15511,0.391998,0.38004,0.40368,0.138891,0.149299,0.120721,0.058087,0.172211,0.011199,0.237856,0.559487,0.390789,0.246773,0.264924,0.322007,0
1207.68,102.113,103.021,104.663,1.41825,0.586714,52.1352,55.8738,55.9604,53.223,54.7039,54.2347,0.478853,0.043174,1.26163,1.07802,0.157339,0.78107,0.045233,2.28148,0.227195,0.545307,0.514464,0.582372,0.60707,0.346452,1.99464,2.51722,0.94518,1.42345,1.46527,0.516591,0.166546,0.297387,0.40368,0.38504,0.256018,0.120721,0.058087,0.172211,0.072434,0.14155,0.245189,0.390789,0.468217,0.264924,0.306008,0.40003,0
1205.03,105.621,104.663,102.179,0.943179,0.861638,52.9086,57.5613,54.7934,54.8744,54.2347,56.745,0.52548,-0.001648,1.35402,0.772712,0.093486,0.932373,0.115648,2.60849,0.085027,0.514464,0.469682,0.535998,0.346452,0.453184,2.51722,2.0194,0.860544,1.83746,1.59755,0.610978,0.197917,0.276194,0.38504,0.449311,0.228697,0.058087,0.172211,0.072434,0.07384,0.127147,0.22103,0.468217,0.608811,0.306008,0.228099,0.562779,0
1203.94,104.877,102.179,103.786,1.59581,0.657116,52.4071,55.9604,56.6741,54.7039,56.745,55.059,0.369901,0.14087,1.26219,0.989505,0.127798,0.834862,0.042758,2.65062,0.08413,0.469682,0.536556,0.60707,0.453184,0.464064,2.0194,2.36494,0.77368,1.53843,1.65875,0.397173,0.165068,0.357128,0.449311,0.443048,0.21664,0.172211,0.072434,0.07384,0.011199,0.200396,0.208493,0.608811,0.529182,0.228099,0.238644,0.320923,0
1200.48,102.795,103.786,106.69,1.51923,0.830624,53.3675,54.7934,54.9852,54.2347,55.059,55.4613,0.451377,0.108542,1.34555,1.13887,0.119067,0.824913,0.130882,2.65467,0.272252,0.536556,0.495611,0.346452,0.464064,0.417934,2.36494,2.12173,0.706978,1.92304,1.56578,0.435223,0.218951,0.280073,0.443048,0.329944,0.235371,0.072434,0.07384,0.011199,0.14155,0.07838,0.13524,0.529182,0.496738,0.238644,0.268403,0.427982,0
1197.6,103.021,106.69,102.786,1.60731,0.706043,52.4264,56.6741,55.8161,56.745,55.4613,55.5885,0.399384,0.079874,1.07444,1.03064,0.097664,0.738561,0.207947,2.58635,0.301682,0.495611,0.425935,0.453184,0.417934,0.485322,2.12173,2.18681,0.755508,1.6265,1.32833,0.540709,0.191015,0.410674,0.329944,0.428234,0.277184,0.07384,0.011199,0.14155,0.127147,0.18373,0.256759,0.496738,0.510204,0.268403,0.327679,0.372251,0
1197.91,104.663,102.786,104.199,1.2259,0.619798,52.5516,54.9852,57.1537,55.059,55.5885,55.2588,0.403205,0.053813,1.62079,1.1773,0.096267,0.939006,0.139944,3.13893,0.372648,0.425935,0.441746,0.464064,0.485322,0.406874,2.18681,2.26682,0.879656,1.87851,1.35574,0.365267,0.175465,0.317828,0.428234,0.351676,0.24248,0.011199,0.14155,0.127147,0.200396,0.017917,0.14782,0.510204,0.398525,0.327679,0.273227,0.392107,0
1201.46,102.179,104.199,104.347,1.3343,0.475372,53.0832,55.8161,56.1225,55.4613,55.2588,55.0865,0.190948,0.075022,1.43773,1.15706,0.204942,0.909828,0.05192,2.77373,0.416259,0.441746,0.447519,0.417934,0.406874,0.433625,2.26682,2.00222,0.910705,1.78942,1.48912,0.384727,0.072388,0.31503,0.351676,0.602784,0.167846,0.14155,0.127147,0.200396,0.07838,0.087842,0.120743,0.398525,0.536011,0.273227,0.329326,0.41038,0
1203.28,103.786,104.347,102.046,1.56861,0.668545,53.4817,57.1537,56.717,55.5885,55.0865,53.7501,0.410686,0.052436,1.25759,0.606224,0.122683,0.843704,0.14098,2.77555,0.249719,0.447519,0.505659,0.485322,0.433625,0.394231,2.00222,2.36787,0.760609,1.65947,1.31762,0.454001,0.199291,0.369626,0.602784,0.375695,0.218874,0.127147,0.200396,0.07838,0.18373,0.08317,0.221311,0.536011,0.47272,0.329326,0.355185,0.433322,0
1206.17,106.69,102.046,101.328,1.5157,0.555889,51.6313,56.1225,53.6923,55.2588,53.7501,52.3007,0.481202,0.229309,1.45519,1.00685,0.061105,0.752861,0.121695,2.96296,0.295928,0.505659,0.544851,0.406874,0.394231,0.636238,2.36787,2.3558,0.667553,1.80002,1.5804,0.296125,0.153103,0.46534,0.375695,0.42755,0.177491,0.200396,0.07838,0.18373,0.017917,0.054724,0.142724,0.47272,0.563127,0.355185,0.340513,0.322984,0
1208.87,102.786,101.328,104.561,1.40748,0.802659,53.9886,56.717,55.601,55.0865,52.3007,52.2239,0.573915,0.048355,1.13755,0.952674,0.091441,0.953084,0.13335,2.67135,0.152264,0.544851,0.563806,0.433625,0.636238,0.612664,2.3558,2.15986,0.72808,1.62599,1.65676,0.547096,0.159814,0.434908,0.42755,0.326279,0.174243,0.07838,0.18373,0.017917,0.087842,0.121106,0.179133,0.563127,0.564691,0.340513,0.211791,0.36069,0
1207.24,104.199,104.561,103.935,1.58293,0.700497,52.8821,53.6923,55.1336,53.7501,52.2239,54.6554,0.558852,0.100268,1.97322,0.918089,0.057193,0.669073,0.225737,2.68669,0.141544,0.563806,0.458087,0.394231,0.612664,0.558311,2.15986,2.13657,0.628019,2.06639,1.57975,0.480342,0.195199,0.351726,0.326279,0.372304,0.22489,0.18373,0.017917,0.087842,0.08317,0.110141,0.224455,0.564691,0.515135,0.211791,0.258468,0.393595,0
1205.24,104.347,103.935,105.828,1.83046,0.535051,52.3182,55.601,55.3384,52.3007,54.6554,52.5522,0.495204,0.045675,1.5043,0.811925,0.175168,0.883473,0.332906,2.67834,0.258296,0.458087,0.567071,0.636238,0.558311,0.596328,2.13657,2.00454,0.749267,1.96992,1.42512,0.418855,0.168632,0.325666,0.372304,0.443939,0.175727,0.017917,0.087842,0.08317,0.054724,0.099346,0.23941,0.515135,0.577156,0.258468,0.398123,0.412694,0
1204.34,102.046,105.828,104.704,1.47618,0.936228,52.4747,55.1336,54.1935,52.2239,52.5522,51.9062,0.444878,0.049352,1.42139,0.75711,0.12687,0.646798,0.090543,2.52713,0.292213,0.567071,0.451216,0.612664,0.596328,0.388109,2.00454,2.34709,0.64381,1.65075,1.5537,0.352156,0.189285,0.300726,0.443939,0.394351,0.239963,0.087842,0.08317,0.054724,0.121106,0.08804,0.174412,0.577156,0.448409,0.398123,0.25764,0.28541,0
1207.03,101.328,104.704,101.927,1.37163,0.790906,52.0227,55.3384,56.2776,54.6554,51.9062,51.1233,0.726219,0.053288,1.526,1.0424,0.058769,1.00293,0.116975,2.58036,0.286778,0.451216,0.530392,0.558311,0.388109,0.603878,2.34709,2.33315,0.766126,1.71216,1.27465,0.460282,0.217265,0.323513,0.394351,0.427941,0.184391,0.08317,0.054724,0.121106,0.110141,0.062362,0.241476,0.448409,0.450797,0.25764,0.375446,0.321742,0
1210.22,104.561,101.927,102.203,1.56052,0.827202,53.4078,54.1935,56.3431,52.5522,51.1233,51.4063,0.428636,0.083168,1.85551,1.00194,0.145751,0.90302,0.197413,2.82165,0.308932,0.530392,0.623819,0.596328,0.603878,0.403657,2.33315,2.34797,0.573071,1.82138,1.42487,0.439411,0.246299,0.401647,0.427941,0.446822,0.163112,0.054724,0.121106,0.110141,0.099346,0.107759,0.158651,0.450797,0.431879,0.375446,0.37093,0.418725,0
1215.87,103.935,102.203,103.473,1.49712,0.853636,51.7103,56.2776,56.0105,51.9062,51.4063,52.926,0.326312,0.216743,1.43534,0.52718,0.154691,0.966061,0.051818,2.94775,0.137741,0.623819,0.491877,0.388109,0.403657,0.71092,2.34797,1.91695,0.94416,2.03044,1.70563,0.528019,0.28749,0.347171,0.446822,0.594149,0.122004,0.121106,0.110141,0.099346,0.08804,0.140662,0.161624,0.431879,0.409511,0.37093,0.276164,0.382803,0
1221.42,105.828,103.473,103.967,1.67905,0.625498,53.6498,56.3431,56.5587,51.1233,52.926,52.0653,0.193467,0.084725,1.68816,0.534729,0.114156,1.08527,0.123138,2.87854,0.20001,0.491877,0.37011,0.603878,0.71092,0.683289,1.91695,2.28403,0.8226,1.80134,1.4311,0.417135,0.134278,0.347009,0.594149,0.3627,0.2322,0.110141,0.099346,0.08804,0.062362,0.061726,0.200722,0.409511,0.455566,0.276164,0.347394,0.353948,0
1223.75,104.704,103.967,105.94,1.3479,0.610687,52.9093,56.0105,57.0928,51.4063,52.0653,51.6492,0.495038,0.167688,1.43703,0.789037,0.097945,0.849744,0.264624,2.56708,0.462262,0.37011,0.490809,0.403657,0.683289,0.581639,2.28403,2.00569,0.844239,1.66378,1.49403,0.444507,0.177598,0.439944,0.3627,0.319526,0.176753,0.099346,0.08804,0.062362,0.107759,0.093764,0.226685,0.455566,0.619121,0.347394,0.275782,0.332751,0
1222.81,101.927,105.94,102.788,1.14127,0.586116,52.3112,56.5587,57.7512,52.926,51.6492,52.5002,0.390877,0.045723,1.57074,0.822574,0.097158,0.685384,0.097731,2.66992,0.206373,0.490809,0.690435,0.71092,0.581639,0.566751,2.00569,2.3097,0.872046,1.64018,1.62978,0.453054,0.188416,0.417356,0.319526,0.543008,0.167461,0.08804,0.062362,0.107759,0.140662,0.111445,0.150813,0.619121,0.529746,0.275782,0.405119,0.323632,0
1220.46,102.203,102.788,103.953,1.55826,0.741234,52.0138,57.0928,56.8925,52.0653,52.5002,50.4031,0.329597,0.149477,1.06036,0.998089,0.109104,0.689209,0.076757,2.48601,0.37768,0.690435,0.643871,0.683289,0.566751,0.672417,2.3097,1.99693,0.688622,2.01467,1.66402,0.400245,0.158725,0.412311,0.543008,0.592376,0.203564,0.062362,0.107759,0.140662,0.061726,0.069083,0.176611,0.529746,0.460968,0.405119,0.246824,0.417414,0
1216.92,103.473,103.953,103.397,1.25094,1.10455,50.9431,57.7512,56.6641,51.6492,50.4031,52.3165,0.542089,0.11979,1.32523,1.14946,0.067564,0.759502,0.175265,2.58869,0.232401,0.643871,0.543193,0.581639,0.672417,0.477915,1.99693,2.34228,0.857545,1.87683,1.72549,0.554759,0.18058,0.357964,0.592376,0.229132,0.190722,0.107759,0.140662,0.061726,0.093764,0.073136,0.183998,0.460968,0.574662,0.246824,0.329982,0.236151,0
1214.22,103.967,103.397,101.281,1.48712,0.787961,54.4426,56.8925,57.5126,52.5002,52.3165,51.4805,0.52928,0.136711,1.37372,1.17183,0.082712,0.900991,0.17148,2.5876,0.294052,0.543193,0.519141,0.566751,0.477915,0.625419,2.34228,2.23003,0.573848,1.63017,1.35367,0.586693,0.173667,0.324123,0.229132,0.457956,0.294572,0.140662,0.061726,0.093764,0.111445,0.205432,0.186261,0.574662,0.373844,0.329982,0.300794,0.264202,0
1213.95,105.94,101.281,105.263,1.37207,0.555401,51.656,56.6641,55.3006,50.4031,51.4805,48.719,0.474101,0.084501,1.27387,1.00091,0.187558,0.612749,0.05011,2.60513,0.335105,0.519141,0.541196,0.672417,0.625419,0.618019,2.23003,2.46532,0.670734,1.71262,1.42505,0.57167,0.186488,0.402359,0.457956,0.395772,0.191161,0.061726,0.093764,0.111445,0.069083,0.094153,0.181518,0.373844,0.417889,0.300794,0.316207,0.453005,0
1213.64,102.788,105.263,103.412,1.11285,0.548635,52.4911,57.5126,56.5882,52.3165,48.719,47.7315,0.258708,0.156249,1.63682,0.999657,0.076518,0.715159,0.05968,2.50913,0.244334,0.541196,0.564618,0.477915,0.618019,0.321107,2.46532,2.35661,0.814711,1.78008,1.48747,0.379378,0.250782,0.314826,0.395772,0.383016,0.194111,0.093764,0.111445,0.069083,0.073136,0.146623,0.303518,0.417889,0.473391,0.316207,0.306071,0.297833,0
1211.98,103.953,103.412,104.773,1.36729,0.6899,53.3571,55.3006,55.9847,51.4805,47.7315,50.0559,0.399558,0.09107,1.51635,0.888615,0.050659,0.84458,0.159206,2.70701,0.315606,0.564618,0.504509,0.625419,0.321107,0.567438,2.35661,2.06033,0.72231,1.95208,1.50424,0.51636,0.158018,0.252175,0.383016,0.389814,0.281028,0.111445,0.069083,0.073136,0.205432,0.087705,0.284566,0.473391,0.536591,0.306071,0.283845,0.398084,1
1210.05,103.397,104.773,101.759,1.1997,0.567301,53.4342,56.5882,56.3582,48.719,50.0559,51.1908,0.483268,0.046211,1.53714,1.00997,0.040469,0.800759,0.076672,2.38858,0.275268,0.504509,0.59139,0.618019,0.567438,0.78092,2.06033,1.99244,0.899605,1.88233,1.50768,0.396766,0.217316,0.294774,0.389814,0.333311,0.207113,0.069083,0.073136,0.205432,0.094153,0.192863,0.124089,0.536591,0.491098,0.283845,0.209142,0.447246,1
1209.75,101.281,101.759,103.454,1.6421,0.834492,50.4785,55.9847,55.0258,47.7315,51.1908,51.2608,0.409931,0.172941,1.16864,0.915003,0.175658,0.684731,0.104539,2.7388,0.205292,0.59139,0.349476,0.321107,0.78092,0.603492,1.99244,2.01587,0.928693,1.46853,1.4367,0.474553,0.22097,0.452307,0.333311,0.433812,0.26153,0.073136,0.205432,0.094153,0.146623,0.112233,0.256807,0.491098,0.448425,0.209142,0.344072,0.368647,1
1210.55,105.263,103.454,103.098,1.08924,0.839729,53.3855,56.3582,55.0485,50.0559,51.2608,50.3784,0.249615,0.186572,1.54441,1.08307,0.085449,0.835282,0.119611,2.96566,0.210882,0.349476,0.522439,0.567438,0.603492,0.655535,2.01587,2.23632,0.727828,1.61768,1.52238,0.487,0.181727,0.521146,0.433812,0.416236,0.190687,0.205432,0.094153,0.146623,0.087705,0.143748,0.272334,0.448425,0.439992,0.344072,0.332391,0.292084,0
1210.96,103.412,103.098,106.392,1.64252,0.725486,51.6726,55.0258,57.1574,51.1908,50.3784,51.0226,0.47577,0.117727,1.28608,0.901023,0.099606,0.70421,0.232475,2.6297,0.257059,0.522439,0.429263,0.78092,0.655535,0.533137,2.23632,2.39238,0.795586,1.66265,1.47118,0.522783,0.168805,0.350439,0.416236,0.402356,0.275831,0.094153,0.146623,0.087705,0.192863,0.045823,0.235914,0.439992,0.541301,0.332391,0.324688,0.402253,0
1210.62,104.773,106.392,105.411,1.06401,0.727345,52.7436,55.0485,55.1011,51.2608,51.0226,49.7864,0.373372,0.015207,1.24754,1.00329,0.098718,0.942752,0.117777,2.35697,0.281663,0.429263,0.525832,0.603492,0.533137,0.593053,2.39238,2.27964,0.648337,1.5574,1.60449,0.403245,0.154873,0.509943,0.402356,0.537144,0.25047,0.146623,0.087705,0.192863,0.112233,0.123119,0.210752,0.541301,0.565457,0.324688,0.392341,0.361732,0
1211.35,101.759,105.411,104.874,1.08916,0.734397,50.8492,57.1574,55.4604,50.3784,49.7864,51.0571,0.389293,0.127827,1.45597,1.07486,0.116954,0.835587,0.244873,2.64105,0.254013,0.525832,0.532706,0.655535,0.593053,0.562955,2.27964,2.3378,0.621836,1.59654,1.67361,0.440021,0.066162,0.477262,0.537144,0.397484,0.226089,0.087705,0.192863,0.112233,0.143748,0.11471,0.262721,0.565457,0.532693,0.392341,0.194426,0.362311,0
1212.83,103.454,104.874,103.777,1.30765,0.633342,52.1179,55.1011,55.9848,51.0226,51.0571,52.3973,0.500098,0.114897,1.40367,0.893134,0.128928,0.843732,0.094067,2.51698,0.302654,0.532706,0.45024,0.533137,0.562955,0.494991,2.3378,2.23139,0.928108,1.77569,1.8276,0.431732,0.160794,0.299732,0.397484,0.428265,0.11293,0.192863,0.112233,0.143748,0.045823,0.158619,0.113895,0.532693,0.475062,0.194426,0.243062,0.369201,1
1214.53,103.098,103.777,103.425,1.42587,0.658398,52.38,55.4604,55.2135,49.7864,52.3973,51.7337,0.463166,0.11347,1.33175,1.18951,0.093026,0.85126,0.279136,2.37976,0.150603,0.45024,0.466317,0.593053,0.494991,0.672773,2.23139,2.61578,0.844037,1.76946,1.58401,0.446347,0.213223,0.38837,0.428265,0.581567,0.189891,0.112233,0.143748,0.045823,0.123119,0.087626,0.212439,0.475062,0.470617,0.243062,0.177969,0.544306,0
